gift_key	card_key	gift_title	gift_place	gift_latitude	gift_longitude	gift_content	gift_cost	gift_date	gift_time
4957	242	교보문고	교보문고	37.465422	126.886825	도서 구매시 10% 할인	500	2016-03-12	20:20:28
4958	176	파리바게트	파리바게트	37.681455	126.941812	1000원 이상 10% 할인	1000	2017-07-16	11:38:40
4959	172	엔젤리너스	엔젤리너스	37.564083	126.90381	제조 음료 주문시 10% 할인	600	2017-06-14	16:21:48
4960	208	이디야커피	이디야커피	37.534536	127.066154	스마트 오더 사용시 10% 할인	500	2016-12-23	22:11:17
4961	151	오쭈	오쭈	37.541182	127.032392	치즈 퐁듀 1회 제공	1600	2016-05-23	19:28:10
4962	249	엔젤리너스	엔젤리너스	37.501566	126.916437	제조 음료 주문시 10% 할인	700	2017-06-07	09:23:09
4963	185	닭한마리	닭한마리	37.642153	127.078202	칼국수 사리 무료 리필	200	2017-04-02	17:01:08
4964	87	이디야커피	이디야커피	37.687029	126.864068	스마트 오더 사용시 10% 할인	1800	2017-05-07	22:49:51
4965	64	롯데리아	롯데리아	37.512245	127.18078	롯데리아 음료M 제공	500	2017-07-11	14:11:12
4966	217	연래춘	연래춘	37.630154	127.156641	현금 결재시 10% 할인	1000	2016-09-24	19:03:27
4967	167	아웃닭	아웃닭	37.663922	127.041334	치즈스틱 2개 제공	900	2016-08-10	15:53:00
4968	146	원할머니보쌈	원할머니보쌈	37.509429	127.078642	족발 3,000 할인 쿠폰 제공	1400	2016-11-29	10:20:46
4969	244	약국	약국	37.623454	126.895026	황사 마스크 증정(1매)	300	2018-01-15	10:07:42
4970	234	김덕후의곱창조	김덕후의곱창조	37.475475	127.166846	곱창 무한 리필 2,000 할인	1400	2016-04-30	10:25:13
4971	109	멘동	멘동	37.639059	127.163539	규동 5% 할인	1200	2017-08-27	18:57:07
4972	223	아웃닭	아웃닭	37.658363	126.938955	치즈스틱 2개 제공	1400	2017-04-01	12:29:17
4973	19	교보문고	교보문고	37.595015	126.962972	도서 구매시 10% 할인	1800	2017-09-17	17:20:06
4974	278	이비인후과	이비인후과	37.535424	127.049793	코세척 서비스(무료)	900	2017-10-31	11:24:35
4975	35	리얼후라이	리얼후라이	37.572018	126.944281	크리스피 후라이드 10% 할인	1900	2017-04-10	23:51:37
4976	235	스시진	스시진	37.478039	127.094168	2pcs 무료 제공	1600	2016-10-23	09:52:33
4977	167	오쭈	오쭈	37.544152	126.890202	치즈 퐁듀 1회 제공	1200	2018-02-16	11:38:51
4978	267	베스킨라빈스	베스킨라빈스	37.668621	127.092473	무료 사이즈업	1200	2018-01-05	10:55:15
4979	221	정형외과	정형외과	37.587399	126.972096	정형외과의료지점	1700	2017-01-19	23:53:39
4980	140	이비인후과	이비인후과	37.479086	126.936571	코세척 서비스(무료)	1600	2018-03-31	16:45:04
4981	205	김덕후의곱창조	김덕후의곱창조	37.49028	126.948297	곱창 무한 리필 2,000 할인	1900	2016-08-04	10:56:50
4982	114	스시진	스시진	37.623914	127.163015	2pcs 무료 제공	100	2017-06-13	21:42:48
4983	126	정형외과	정형외과	37.566342	126.872993	정형외과의료지점	1600	2017-10-09	11:36:28
4984	238	반디앤루니스	반디앤루니스	37.533167	127.029842	도서 구매시 5% 할인	100	2017-05-12	09:40:03
4985	272	엔젤리너스	엔젤리너스	37.474757	126.880625	제조 음료 주문시 10% 할인	1500	2017-03-25	12:37:39
4986	102	백다방	백다방	37.683629	126.959025	무료 토핑 추가	1600	2018-02-28	16:37:38
4987	125	스시진	스시진	37.464786	126.945404	2pcs 무료 제공	1200	2018-01-25	22:58:25
4988	299	동경야네	동경야네	37.665596	127.137258	사케동 10% 할인	900	2016-09-19	20:57:05
4989	70	꾼	꾼	37.660024	126.963774	소주 2,000 쿠폰	500	2016-05-25	16:00:53
4990	164	스시로로	스시로로	37.504639	127.076601	2pcs 무료 제공	2000	2017-06-26	20:15:26
4991	65	교보문고	교보문고	37.614171	127.113616	도서 구매시 10% 할인	1900	2016-10-12	21:21:56
4992	139	정형외과	정형외과	37.686436	127.095502	정형외과의료지점	1200	2017-05-08	23:47:51
4993	232	버거킹	버거킹	37.596488	127.058552	와퍼주문시 5% 할인	1800	2018-01-25	09:30:39
4994	29	반디앤루니스	반디앤루니스	37.64819	127.036207	도서 구매시 5% 할인	800	2017-07-06	16:56:48
4995	180	구이가	구이가	37.61105	126.981855	한판 주문시 사이다 제공	1800	2017-09-04	15:10:56
4996	219	롯데리아	롯데리아	37.459605	126.854254	롯데리아 음료M 제공	1900	2016-06-07	22:49:17
4997	254	백다방	백다방	37.562227	126.936329	무료 토핑 추가	1800	2017-08-28	09:45:26
4998	120	롯데리아	롯데리아	37.592918	127.1473	롯데리아 음료M 제공	400	2017-07-09	10:08:40
4999	289	약국	약국	37.554589	127.093925	황사 마스크 증정(1매)	1800	2017-04-21	18:24:04
5000	17	이디야커피	이디야커피	37.568139	126.859696	스마트 오더 사용시 10% 할인	1000	2016-06-05	17:52:41
5001	105	스시로로	스시로로	37.55331	127.059381	2pcs 무료 제공	1900	2016-04-09	21:28:05
5002	85	오쭈	오쭈	37.568453	126.903239	치즈 퐁듀 1회 제공	1500	2016-02-20	19:03:31
5003	35	홍콩반점	홍콩반점	37.540498	126.943401	찹쌀 탕수육 10% 할인	1600	2016-01-28	19:47:44
5004	93	봄봄	봄봄	37.648524	126.883221	음료 주문시 쿠폰 도장 2개 추가	200	2017-12-04	14:32:39
5005	81	아웃닭	아웃닭	37.644078	126.869103	치즈스틱 2개 제공	800	2017-04-09	14:20:39
5006	24	쥬씨	쥬씨	37.670965	127.115449	무료 사이즈업	1900	2017-09-01	20:43:09
5007	96	이비인후과	이비인후과	37.463368	127.016801	코세척 서비스(무료)	1200	2017-07-28	23:54:26
5008	116	쥬씨	쥬씨	37.490438	126.963962	무료 사이즈업	1900	2017-10-02	13:03:21
5009	212	꾼	꾼	37.455339	126.967373	소주 2,000 쿠폰	300	2017-06-21	11:50:57
5010	254	정형외과	정형외과	37.641907	126.965813	정형외과의료지점	700	2017-01-24	20:06:33
5011	299	스시로로	스시로로	37.699283	126.979815	2pcs 무료 제공	300	2016-08-23	12:08:19
5012	76	김덕후의곱창조	김덕후의곱창조	37.589173	127.104564	곱창 무한 리필 2,000 할인	1500	2018-01-10	10:54:05
5013	160	닭한마리	닭한마리	37.483252	127.116523	칼국수 사리 무료 리필	1900	2016-12-04	16:52:45
5014	1	아웃백	아웃백	37.651723	126.927325	스테이크 주문시 10% 할인	1300	2016-03-29	21:21:51
5015	180	뚜레쥬르	뚜레쥬르	37.703912	126.961698	2000원 이상 5% 할인	400	2016-06-07	17:38:51
5016	109	연래춘	연래춘	37.598306	126.955145	현금 결재시 10% 할인	1100	2017-10-26	10:04:53
5017	86	리얼후라이	리얼후라이	37.600411	126.98608	크리스피 후라이드 10% 할인	1300	2017-03-08	19:14:37
5018	71	꾼	꾼	37.618697	127.071575	소주 2,000 쿠폰	900	2016-05-17	20:06:28
5019	184	아웃백	아웃백	37.697446	127.137146	스테이크 주문시 10% 할인	1900	2016-10-19	18:21:46
5020	220	멘동	멘동	37.563342	126.928155	규동 5% 할인	1600	2016-04-26	10:06:07
5021	39	버거킹	버거킹	37.461638	127.030469	와퍼주문시 5% 할인	1800	2017-11-05	11:18:10
5022	184	엔젤리너스	엔젤리너스	37.612761	126.994281	제조 음료 주문시 10% 할인	400	2016-03-18	19:35:25
5023	261	구이가	구이가	37.660241	127.167581	한판 주문시 사이다 제공	700	2016-06-06	15:18:22
5024	298	버거킹	버거킹	37.451176	127.002307	와퍼주문시 5% 할인	1200	2017-10-27	17:11:03
5025	117	매드포갈릭	매드포갈릭	37.465167	127.188122	에이드 무료 제공	1500	2016-08-03	11:50:33
5026	6	백다방	백다방	37.661201	127.09802	무료 토핑 추가	1800	2017-03-02	14:27:01
5027	156	반디앤루니스	반디앤루니스	37.507658	126.87017	도서 구매시 5% 할인	700	2016-04-24	13:30:54
5028	52	한신포차	한신포차	37.582953	126.92061	닭발 주문시 주먹밥 증정	500	2016-02-07	14:47:39
5029	51	원할머니보쌈	원할머니보쌈	37.515415	127.080315	족발 3,000 할인 쿠폰 제공	600	2016-06-12	15:55:03
5030	260	원할머니보쌈	원할머니보쌈	37.519645	127.157768	족발 3,000 할인 쿠폰 제공	1500	2017-07-22	11:38:22
5031	231	정형외과	정형외과	37.59386	127.187491	정형외과의료지점	1300	2016-11-02	11:52:07
5032	262	엔젤리너스	엔젤리너스	37.584312	126.982363	제조 음료 주문시 10% 할인	1500	2018-01-04	14:18:21
5033	126	이비인후과	이비인후과	37.655529	127.110281	코세척 서비스(무료)	1200	2017-09-11	14:10:17
5034	211	베스킨라빈스	베스킨라빈스	37.584486	126.975124	무료 사이즈업	900	2016-01-19	23:13:15
5035	62	롯데리아	롯데리아	37.582568	127.149507	롯데리아 음료M 제공	300	2017-01-30	21:52:29
5036	180	이디야커피	이디야커피	37.574723	126.975975	스마트 오더 사용시 10% 할인	1800	2016-08-02	22:09:31
5037	73	백다방	백다방	37.44309	126.976615	무료 토핑 추가	1700	2016-07-01	22:01:28
5038	257	원할머니보쌈	원할머니보쌈	37.559001	126.913267	족발 3,000 할인 쿠폰 제공	1600	2017-06-05	17:41:56
5039	30	파리바게트	파리바게트	37.515255	127.105738	1000원 이상 10% 할인	800	2017-08-07	17:52:18
5040	228	봄봄	봄봄	37.687914	126.901984	음료 주문시 쿠폰 도장 2개 추가	1500	2017-11-18	21:26:31
5041	91	엔젤리너스	엔젤리너스	37.635573	126.861131	제조 음료 주문시 10% 할인	900	2017-07-21	13:21:17
5042	272	봄봄	봄봄	37.570243	126.863008	음료 주문시 쿠폰 도장 2개 추가	1500	2017-02-23	18:38:48
5043	216	이비인후과	이비인후과	37.689363	126.914166	코세척 서비스(무료)	1100	2017-05-01	13:12:18
5044	66	교보문고	교보문고	37.560116	126.938249	도서 구매시 10% 할인	1300	2016-07-16	17:52:04
5045	13	봄봄	봄봄	37.68155	126.902554	음료 주문시 쿠폰 도장 2개 추가	800	2017-01-14	19:36:45
5046	146	닭한마리	닭한마리	37.696342	126.855416	칼국수 사리 무료 리필	100	2017-10-14	20:11:11
5047	31	교보문고	교보문고	37.696208	127.079717	도서 구매시 10% 할인	900	2017-05-04	16:59:11
5048	117	백다방	백다방	37.496746	126.988164	무료 토핑 추가	1200	2017-06-29	20:20:59
5049	205	원할머니보쌈	원할머니보쌈	37.69125	126.857602	족발 3,000 할인 쿠폰 제공	1600	2016-01-22	17:58:41
5050	293	닭한마리	닭한마리	37.612231	126.996367	칼국수 사리 무료 리필	1400	2016-10-15	18:01:59
5051	253	한신포차	한신포차	37.711375	127.075887	닭발 주문시 주먹밥 증정	1400	2017-01-13	15:14:27
5052	204	오쭈	오쭈	37.653649	126.881357	치즈 퐁듀 1회 제공	900	2016-04-27	21:47:05
5053	203	꾼	꾼	37.545325	127.010714	소주 2,000 쿠폰	2000	2018-04-03	20:31:10
5054	60	반디앤루니스	반디앤루니스	37.65062	127.139582	도서 구매시 5% 할인	1700	2018-02-25	15:55:51
5055	179	한신포차	한신포차	37.529549	126.980604	닭발 주문시 주먹밥 증정	200	2016-10-05	19:19:45
5056	168	베스킨라빈스	베스킨라빈스	37.633687	126.92815	무료 사이즈업	600	2017-05-30	16:38:18
5057	293	홍콩반점	홍콩반점	37.689285	126.963402	찹쌀 탕수육 10% 할인	1200	2016-03-19	15:52:05
5058	203	뚜레쥬르	뚜레쥬르	37.612646	126.891274	2000원 이상 5% 할인	1000	2017-02-09	14:02:07
5059	55	스시진	스시진	37.698505	126.881012	2pcs 무료 제공	500	2016-10-22	11:50:50
5060	80	구이가	구이가	37.576534	126.942003	한판 주문시 사이다 제공	1200	2017-05-06	15:39:12
5061	297	스시진	스시진	37.482107	126.975477	2pcs 무료 제공	600	2017-08-09	22:08:26
5062	85	이비인후과	이비인후과	37.448911	126.946779	코세척 서비스(무료)	1300	2016-01-04	20:21:24
5063	227	봄봄	봄봄	37.517748	127.120473	음료 주문시 쿠폰 도장 2개 추가	1200	2016-11-13	21:52:56
5064	131	멘동	멘동	37.714799	127.036544	규동 5% 할인	1100	2017-07-30	23:47:36
5065	218	스시로로	스시로로	37.673406	126.903665	2pcs 무료 제공	1800	2018-03-04	20:33:55
5066	35	정형외과	정형외과	37.567776	127.128573	정형외과의료지점	1500	2018-01-19	19:05:00
5067	281	스시진	스시진	37.522968	127.123458	2pcs 무료 제공	1000	2016-03-23	09:23:21
5068	226	이비인후과	이비인후과	37.507368	126.881869	코세척 서비스(무료)	1100	2018-01-22	13:09:40
5069	53	이비인후과	이비인후과	37.596002	126.915958	코세척 서비스(무료)	900	2017-11-01	22:33:44
5070	44	아웃닭	아웃닭	37.585048	126.905894	치즈스틱 2개 제공	2000	2016-04-21	11:08:13
5071	218	아웃닭	아웃닭	37.596223	127.152484	치즈스틱 2개 제공	1000	2016-12-29	20:47:54
5072	129	원할머니보쌈	원할머니보쌈	37.547046	127.171918	족발 3,000 할인 쿠폰 제공	1400	2016-11-20	16:35:54
5073	186	이디야커피	이디야커피	37.625018	127.146165	스마트 오더 사용시 10% 할인	1600	2017-01-16	18:29:15
5074	264	버거킹	버거킹	37.468616	127.139558	와퍼주문시 5% 할인	1800	2017-01-05	17:40:31
5075	251	리얼후라이	리얼후라이	37.628424	127.039245	크리스피 후라이드 10% 할인	300	2016-03-20	18:19:33
5076	47	롯데리아	롯데리아	37.64213	126.99977	롯데리아 음료M 제공	1500	2016-02-08	10:46:57
5077	216	홍콩반점	홍콩반점	37.448	126.957037	찹쌀 탕수육 10% 할인	700	2016-12-26	09:08:40
5078	22	연래춘	연래춘	37.451716	126.909119	현금 결재시 10% 할인	300	2017-12-16	22:40:19
5079	83	교보문고	교보문고	37.668881	127.008526	도서 구매시 10% 할인	400	2017-02-13	17:10:51
5080	41	봄봄	봄봄	37.473095	127.051664	음료 주문시 쿠폰 도장 2개 추가	1400	2016-12-23	15:01:50
5081	71	멘동	멘동	37.615424	127.101221	규동 5% 할인	900	2016-04-05	12:25:33
5082	105	뚜레쥬르	뚜레쥬르	37.640427	126.876255	2000원 이상 5% 할인	300	2017-03-13	21:58:02
5083	150	이디야커피	이디야커피	37.700421	126.954322	스마트 오더 사용시 10% 할인	100	2016-06-27	23:49:15
5084	274	닭한마리	닭한마리	37.450748	127.009472	칼국수 사리 무료 리필	1200	2016-01-14	18:04:46
5085	33	스시로로	스시로로	37.717906	127.155195	2pcs 무료 제공	1900	2017-06-15	10:21:48
5086	97	꾼	꾼	37.585248	127.108052	소주 2,000 쿠폰	200	2017-05-17	14:17:53
5087	294	아웃닭	아웃닭	37.569935	126.892366	치즈스틱 2개 제공	1300	2018-01-19	18:44:57
5088	107	스시로로	스시로로	37.487991	127.107372	2pcs 무료 제공	1500	2016-10-18	16:31:34
5089	5	홍콩반점	홍콩반점	37.619825	127.191443	찹쌀 탕수육 10% 할인	1500	2017-01-11	09:50:42
5090	133	이디야커피	이디야커피	37.706882	127.193489	스마트 오더 사용시 10% 할인	300	2017-07-07	12:57:26
5091	156	버거킹	버거킹	37.615648	127.167556	와퍼주문시 5% 할인	700	2016-04-12	17:05:44
5092	282	엔젤리너스	엔젤리너스	37.617439	126.97421	제조 음료 주문시 10% 할인	2000	2017-04-26	19:53:27
5093	261	이비인후과	이비인후과	37.507811	127.180203	코세척 서비스(무료)	1500	2016-01-17	13:44:02
5094	148	스시로로	스시로로	37.528162	127.118883	2pcs 무료 제공	1800	2016-09-27	21:13:43
5095	258	엔젤리너스	엔젤리너스	37.615781	126.989311	제조 음료 주문시 10% 할인	300	2016-06-19	16:39:29
5096	62	원할머니보쌈	원할머니보쌈	37.635602	126.86349	족발 3,000 할인 쿠폰 제공	700	2018-03-07	09:47:50
5097	90	꾼	꾼	37.696201	127.100238	소주 2,000 쿠폰	900	2016-03-22	11:07:03
5098	87	뚜레쥬르	뚜레쥬르	37.594606	126.904528	2000원 이상 5% 할인	1400	2018-03-11	13:04:42
5099	158	꾼	꾼	37.589691	126.880051	소주 2,000 쿠폰	2000	2017-04-13	18:13:57
5100	256	원할머니보쌈	원할머니보쌈	37.705621	127.170959	족발 3,000 할인 쿠폰 제공	300	2017-09-13	21:23:05
5101	115	이디야커피	이디야커피	37.498508	127.032788	스마트 오더 사용시 10% 할인	1000	2016-07-07	16:08:50
5102	15	이비인후과	이비인후과	37.588292	126.906093	코세척 서비스(무료)	300	2017-11-26	11:43:44
5103	211	봄봄	봄봄	37.470085	127.064624	음료 주문시 쿠폰 도장 2개 추가	600	2017-12-24	11:10:43
5104	73	김덕후의곱창조	김덕후의곱창조	37.518327	126.913154	곱창 무한 리필 2,000 할인	1700	2018-02-14	18:55:11
5105	154	스시진	스시진	37.648612	126.932713	2pcs 무료 제공	700	2018-02-09	15:37:14
5106	284	아웃백	아웃백	37.574917	126.857119	스테이크 주문시 10% 할인	1500	2017-12-04	18:39:39
5107	189	스시로로	스시로로	37.61051	127.020118	2pcs 무료 제공	1000	2017-01-31	11:43:38
5108	76	김덕후의곱창조	김덕후의곱창조	37.5615	127.067104	곱창 무한 리필 2,000 할인	1800	2016-12-06	10:43:12
5109	32	연래춘	연래춘	37.495948	127.166841	현금 결재시 10% 할인	700	2016-10-03	14:44:34
5110	49	구이가	구이가	37.708951	127.051066	한판 주문시 사이다 제공	1500	2016-08-29	22:16:49
5111	197	원할머니보쌈	원할머니보쌈	37.668074	126.952007	족발 3,000 할인 쿠폰 제공	1200	2016-12-20	11:27:29
5112	126	이디야커피	이디야커피	37.507705	126.874878	스마트 오더 사용시 10% 할인	900	2018-01-10	18:00:29
5113	206	구이가	구이가	37.614885	127.185004	한판 주문시 사이다 제공	1300	2016-09-25	23:43:01
5114	206	교보문고	교보문고	37.625322	127.119197	도서 구매시 10% 할인	1900	2016-11-21	10:22:03
5115	225	뚜레쥬르	뚜레쥬르	37.640866	127.156317	2000원 이상 5% 할인	100	2016-10-21	17:16:12
5116	33	동경야네	동경야네	37.567896	126.959755	사케동 10% 할인	200	2018-02-07	15:56:42
5117	234	파리바게트	파리바게트	37.610201	126.983398	1000원 이상 10% 할인	1000	2016-08-21	17:41:52
5118	221	홍콩반점	홍콩반점	37.650438	127.013888	찹쌀 탕수육 10% 할인	800	2017-04-24	14:27:00
5119	180	오쭈	오쭈	37.556917	126.865132	치즈 퐁듀 1회 제공	1900	2016-07-26	11:39:07
5120	268	김덕후의곱창조	김덕후의곱창조	37.649332	126.877774	곱창 무한 리필 2,000 할인	1100	2017-05-31	18:27:16
5121	50	백다방	백다방	37.638558	127.191092	무료 토핑 추가	1900	2018-02-10	22:42:26
5122	289	스시진	스시진	37.649696	127.057578	2pcs 무료 제공	1000	2017-07-28	22:32:13
5123	161	이비인후과	이비인후과	37.713954	126.952726	코세척 서비스(무료)	1400	2016-11-30	13:22:38
5124	94	정형외과	정형외과	37.476139	127.19655	정형외과의료지점	1400	2017-07-14	20:07:17
5125	157	원할머니보쌈	원할머니보쌈	37.668864	126.935664	족발 3,000 할인 쿠폰 제공	400	2017-01-01	20:21:07
5126	15	약국	약국	37.504585	126.875632	황사 마스크 증정(1매)	1300	2018-03-07	13:04:59
5127	70	쥬씨	쥬씨	37.55182	126.911086	무료 사이즈업	500	2018-01-21	09:18:00
5128	268	스시로로	스시로로	37.445013	127.027925	2pcs 무료 제공	1500	2016-07-09	14:18:42
5129	40	이디야커피	이디야커피	37.669189	127.0298	스마트 오더 사용시 10% 할인	400	2016-05-14	16:48:07
