gift_key,payment_idx,card_key,gift_title,gift_place,gift_latitude,gift_longitude,gift_content,gift_cost,gift_date,gift_time
4739,11723,162,백다방,백다방,37.698003,126.905337,무료 토핑 추가,1300,2017-08-02,10:45:17
4740,13376,66,교보문고,교보문고,37.560116,126.938249,도서 구매시 10% 할인,700,2016-07-16,17:52:04
4741,8402,69,반디앤루니스,반디앤루니스,37.500605,127.001538,도서 구매시 5% 할인,600,2017-12-07,14:40:36
4742,123,290,멘동,멘동,37.665526,127.065427,규동 5% 할인,1800,2016-09-10,15:16:15
4743,4606,246,봄봄,봄봄,37.469904,127.081942,음료 주문시 쿠폰 도장 2개 추가,400,2017-10-10,15:36:07
4744,6117,3,베스킨라빈스,베스킨라빈스,37.657553,126.923401,무료 사이즈업,800,2016-11-25,23:48:58
4745,4663,114,롯데리아,롯데리아,37.630762,127.055301,롯데리아 음료M 제공,300,2017-08-02,16:37:23
4746,2799,56,오쭈,오쭈,37.549335,127.02259,치즈 퐁듀 1회 제공,1500,2016-08-26,22:33:37
4747,3974,50,홍콩반점,홍콩반점,37.582436,127.180834,찹쌀 탕수육 10% 할인,300,2017-09-13,19:19:41
4748,11312,136,쥬씨,쥬씨,37.525073,127.147783,무료 사이즈업,400,2017-04-27,11:59:53
4749,8534,106,봄봄,봄봄,37.507439,126.966131,음료 주문시 쿠폰 도장 2개 추가,1200,2017-08-03,11:02:25
4750,8511,38,엔젤리너스,엔젤리너스,37.510408,127.158264,제조 음료 주문시 10% 할인,1500,2018-02-14,13:17:15
4751,14579,36,스시로로,스시로로,37.467542,126.952237,2pcs 무료 제공,1300,2017-07-24,22:01:07
4752,4926,33,닭한마리,닭한마리,37.547454,127.006997,칼국수 사리 무료 리필,2000,2017-01-13,19:18:36
4753,14583,143,원할머니보쌈,원할머니보쌈,37.500718,126.941735,"족발 3,000 할인 쿠폰 제공",800,2016-06-01,22:59:08
4754,13847,212,리얼후라이,리얼후라이,37.488475,126.919279,크리스피 후라이드 10% 할인,1800,2016-08-03,14:59:57
4755,9445,28,스시진,스시진,37.474287,127.14551,2pcs 무료 제공,1800,2018-02-12,10:25:42
4756,5301,241,아웃백,아웃백,37.543677,126.850304,스테이크 주문시 10% 할인,700,2016-01-11,13:49:23
4757,7847,256,아웃백,아웃백,37.54637,126.878021,스테이크 주문시 10% 할인,1400,2017-06-11,16:31:09
4758,11811,16,버거킹,버거킹,37.51815,127.011709,와퍼주문시 5% 할인,200,2017-09-02,13:55:37
4759,13831,246,구이가,구이가,37.498883,126.898389,한판 주문시 사이다 제공,1200,2017-10-29,15:15:49
4760,5194,44,닭한마리,닭한마리,37.545745,126.943765,칼국수 사리 무료 리필,800,2016-02-27,14:19:58
4761,7539,181,정형외과,정형외과,37.475091,127.066481,정형외과의료지점,400,2016-05-31,10:30:28
4762,5511,128,멘동,멘동,37.528474,127.155034,규동 5% 할인,1500,2016-10-15,13:29:12
4763,14336,107,오쭈,오쭈,37.572585,126.881236,치즈 퐁듀 1회 제공,500,2016-09-14,16:04:48
4764,14351,139,매드포갈릭,매드포갈릭,37.490171,126.940815,에이드 무료 제공,500,2016-12-09,15:26:49
4765,2731,220,봄봄,봄봄,37.55567,126.94733,음료 주문시 쿠폰 도장 2개 추가,900,2016-06-01,17:21:08
4766,13445,219,원할머니보쌈,원할머니보쌈,37.506766,126.924709,"족발 3,000 할인 쿠폰 제공",1000,2017-11-20,18:40:37
4767,12769,235,베스킨라빈스,베스킨라빈스,37.573764,127.142896,무료 사이즈업,300,2017-08-02,15:35:04
4768,4522,14,파리바게트,파리바게트,37.647933,127.041183,1000원 이상 10% 할인,900,2016-08-28,20:40:54
4769,1767,175,교보문고,교보문고,37.556803,126.954131,도서 구매시 10% 할인,1100,2016-12-21,19:57:32
4770,11939,225,교보문고,교보문고,37.656806,126.945903,도서 구매시 10% 할인,1000,2018-01-21,11:52:32
4771,416,72,오쭈,오쭈,37.590566,127.066916,치즈 퐁듀 1회 제공,1600,2017-04-11,23:52:48
4772,7331,8,김덕후의곱창조,김덕후의곱창조,37.45156,127.128027,"곱창 무한 리필 2,000 할인",1900,2016-02-04,10:51:36
4773,5418,14,약국,약국,37.700679,127.052489,황사 마스크 증정(1매),1900,2016-07-21,23:31:53
4774,2594,110,엔젤리너스,엔젤리너스,37.545151,127.151422,제조 음료 주문시 10% 할인,600,2016-09-22,11:59:18
4775,2721,297,정형외과,정형외과,37.520264,127.038678,정형외과의료지점,700,2018-03-02,17:59:56
4776,6186,118,김덕후의곱창조,김덕후의곱창조,37.576185,127.111514,"곱창 무한 리필 2,000 할인",1800,2016-01-28,19:51:35
4777,4727,58,멘동,멘동,37.581991,127.151294,규동 5% 할인,1300,2016-10-10,20:34:44
4778,1322,279,동경야네,동경야네,37.611963,126.970656,사케동 10% 할인,2000,2017-02-03,12:40:55
4779,5911,111,이디야커피,이디야커피,37.641827,126.885036,스마트 오더 사용시 10% 할인,2000,2017-10-29,14:00:55
4780,1639,234,이디야커피,이디야커피,37.619553,126.905623,스마트 오더 사용시 10% 할인,900,2017-06-01,11:28:05
4781,1697,170,이디야커피,이디야커피,37.482374,126.962146,스마트 오더 사용시 10% 할인,1700,2018-02-13,22:54:58
4782,45,66,한신포차,한신포차,37.682441,127.172899,닭발 주문시 주먹밥 증정,800,2017-07-26,21:00:03
4783,8046,293,뚜레쥬르,뚜레쥬르,37.467708,126.994103,2000원 이상 5% 할인,200,2016-09-17,18:55:35
4784,13699,208,이비인후과,이비인후과,37.578207,127.082888,코세척 서비스(무료),700,2017-03-30,13:22:39
4785,10875,76,뚜레쥬르,뚜레쥬르,37.553369,127.114018,2000원 이상 5% 할인,800,2017-11-11,10:45:15
4786,6717,161,멘동,멘동,37.666893,127.010294,규동 5% 할인,1800,2016-11-21,12:42:31
4787,3083,245,베스킨라빈스,베스킨라빈스,37.48386,126.981556,무료 사이즈업,1600,2016-03-16,15:33:37
4788,1556,135,구이가,구이가,37.660764,127.183814,한판 주문시 사이다 제공,1000,2017-12-20,23:11:55
4789,4807,14,원할머니보쌈,원할머니보쌈,37.598111,127.022729,"족발 3,000 할인 쿠폰 제공",1900,2018-02-03,12:21:16
4790,6899,96,스시로로,스시로로,37.463131,126.858461,2pcs 무료 제공,1100,2017-01-16,21:47:47
4791,14220,255,롯데리아,롯데리아,37.584339,126.858058,롯데리아 음료M 제공,600,2017-05-11,21:25:47
4792,9977,181,스시진,스시진,37.668645,126.922044,2pcs 무료 제공,1100,2017-10-06,14:41:33
4793,11168,178,아웃백,아웃백,37.477421,126.859447,스테이크 주문시 10% 할인,1900,2017-12-11,17:35:31
4794,11210,256,아웃닭,아웃닭,37.483832,126.926711,치즈스틱 2개 제공,800,2017-09-07,23:59:58
4795,9858,270,리얼후라이,리얼후라이,37.621025,126.881782,크리스피 후라이드 10% 할인,1600,2018-04-02,17:12:39
4796,4883,105,연래춘,연래춘,37.543532,127.02721,현금 결재시 10% 할인,1000,2016-05-05,10:06:28
4797,3816,182,아웃닭,아웃닭,37.456219,127.112001,치즈스틱 2개 제공,1000,2017-01-23,20:33:42
4798,4923,204,오쭈,오쭈,37.653649,126.881357,치즈 퐁듀 1회 제공,1700,2016-04-27,21:47:05
4799,12392,37,홍콩반점,홍콩반점,37.577135,127.119032,찹쌀 탕수육 10% 할인,800,2016-04-28,13:57:06
4800,9647,259,약국,약국,37.471331,126.882938,황사 마스크 증정(1매),1900,2018-01-16,17:13:34
4801,11450,196,이디야커피,이디야커피,37.499933,126.865272,스마트 오더 사용시 10% 할인,1200,2016-02-08,18:02:14
4802,7930,220,꾼,꾼,37.681532,127.101342,"소주 2,000 쿠폰",700,2016-03-08,14:02:07
4803,3420,37,약국,약국,37.460436,126.899214,황사 마스크 증정(1매),700,2016-03-27,22:09:42
4804,13393,286,한신포차,한신포차,37.620577,126.938597,닭발 주문시 주먹밥 증정,1000,2016-08-11,22:09:05
4805,9591,11,교보문고,교보문고,37.692894,126.984412,도서 구매시 10% 할인,1300,2017-12-05,13:21:51
4806,2839,226,김덕후의곱창조,김덕후의곱창조,37.506293,127.140334,"곱창 무한 리필 2,000 할인",1400,2017-01-24,21:55:07
4807,411,247,원할머니보쌈,원할머니보쌈,37.673915,127.134702,"족발 3,000 할인 쿠폰 제공",800,2016-12-09,22:18:43
4808,1073,65,뚜레쥬르,뚜레쥬르,37.616842,126.989228,2000원 이상 5% 할인,1100,2016-02-20,21:49:44
4809,11048,32,이비인후과,이비인후과,37.560253,127.078838,코세척 서비스(무료),1500,2016-04-16,21:25:12
4810,13901,298,버거킹,버거킹,37.451176,127.002307,와퍼주문시 5% 할인,1500,2017-10-27,17:11:03
4811,1084,180,롯데리아,롯데리아,37.593743,127.109097,롯데리아 음료M 제공,1500,2016-05-03,18:59:53
4812,9705,187,이비인후과,이비인후과,37.493931,126.870148,코세척 서비스(무료),2000,2016-09-01,22:14:37
4813,3279,263,약국,약국,37.660253,126.945739,황사 마스크 증정(1매),1000,2017-08-09,20:01:17
4814,14000,204,반디앤루니스,반디앤루니스,37.506304,127.137788,도서 구매시 5% 할인,1000,2016-04-09,23:03:37
4815,2281,196,롯데리아,롯데리아,37.463044,127.095028,롯데리아 음료M 제공,1400,2016-04-27,11:20:43
4816,11292,72,리얼후라이,리얼후라이,37.565825,126.961568,크리스피 후라이드 10% 할인,100,2016-01-25,12:32:28
4817,9636,222,꾼,꾼,37.607385,127.158945,"소주 2,000 쿠폰",1100,2016-01-31,09:24:56
4818,13178,21,한신포차,한신포차,37.692115,126.852824,닭발 주문시 주먹밥 증정,1300,2017-04-09,15:46:53
4819,12315,251,김덕후의곱창조,김덕후의곱창조,37.508767,126.954354,"곱창 무한 리필 2,000 할인",300,2017-06-30,10:46:15
4820,6354,88,이디야커피,이디야커피,37.488099,126.954208,스마트 오더 사용시 10% 할인,800,2016-03-21,11:58:12
4821,6083,295,뚜레쥬르,뚜레쥬르,37.49093,126.972588,2000원 이상 5% 할인,1400,2016-06-17,22:10:28
4822,3581,11,버거킹,버거킹,37.641335,127.113324,와퍼주문시 5% 할인,900,2017-01-13,22:34:15
4823,6646,96,스시로로,스시로로,37.501299,126.96659,2pcs 무료 제공,1800,2016-01-25,13:59:29
4824,6445,30,김덕후의곱창조,김덕후의곱창조,37.511646,127.025985,"곱창 무한 리필 2,000 할인",2000,2017-11-19,17:17:09
4825,13863,203,반디앤루니스,반디앤루니스,37.564276,127.04699,도서 구매시 5% 할인,800,2018-01-20,18:59:53
4826,1725,209,봄봄,봄봄,37.496813,127.148818,음료 주문시 쿠폰 도장 2개 추가,400,2017-05-16,18:33:30
4827,4878,185,원할머니보쌈,원할머니보쌈,37.538152,127.036478,"족발 3,000 할인 쿠폰 제공",300,2017-02-14,22:45:24
4828,13013,181,스시로로,스시로로,37.700453,127.114671,2pcs 무료 제공,1900,2017-08-25,16:41:03
4829,4443,200,동경야네,동경야네,37.585189,127.031845,사케동 10% 할인,1100,2016-09-17,11:22:38
4830,1091,35,닭한마리,닭한마리,37.633555,127.166932,칼국수 사리 무료 리필,300,2017-01-20,23:13:17
4831,8084,183,롯데리아,롯데리아,37.640535,127.075838,롯데리아 음료M 제공,600,2017-10-16,22:13:57
4832,3494,212,홍콩반점,홍콩반점,37.581135,126.897357,찹쌀 탕수육 10% 할인,200,2017-09-29,21:01:19
4833,9584,79,멘동,멘동,37.580646,126.891034,규동 5% 할인,1000,2017-03-29,18:36:05
4834,8826,190,아웃백,아웃백,37.629476,126.999253,스테이크 주문시 10% 할인,1800,2016-10-02,13:48:34
4835,6226,30,뚜레쥬르,뚜레쥬르,37.623997,127.116336,2000원 이상 5% 할인,1900,2017-01-26,11:49:50
4836,6315,34,백다방,백다방,37.480327,127.019433,무료 토핑 추가,1900,2016-12-20,22:04:31
4837,10354,255,쥬씨,쥬씨,37.661264,127.075556,무료 사이즈업,300,2016-07-13,20:48:43
4838,8417,222,한신포차,한신포차,37.58992,127.078933,닭발 주문시 주먹밥 증정,1200,2017-06-16,16:07:31
4839,13238,55,뚜레쥬르,뚜레쥬르,37.558974,127.160609,2000원 이상 5% 할인,1900,2017-06-21,22:04:42
4840,4252,273,쥬씨,쥬씨,37.687486,127.067266,무료 사이즈업,100,2017-02-11,09:50:41
4841,6025,270,아웃백,아웃백,37.704003,127.136623,스테이크 주문시 10% 할인,1600,2016-04-23,14:18:33
4842,2974,55,베스킨라빈스,베스킨라빈스,37.464789,127.135033,무료 사이즈업,200,2017-08-17,20:25:15
4843,8631,169,교보문고,교보문고,37.555727,126.891426,도서 구매시 10% 할인,900,2017-11-30,10:19:45
4844,7101,252,원할머니보쌈,원할머니보쌈,37.682822,127.159702,"족발 3,000 할인 쿠폰 제공",1400,2016-10-03,14:11:16
4845,11092,257,홍콩반점,홍콩반점,37.623633,126.99297,찹쌀 탕수육 10% 할인,1300,2017-06-10,15:06:31
4846,393,141,홍콩반점,홍콩반점,37.537213,127.105596,찹쌀 탕수육 10% 할인,1900,2017-01-17,09:31:57
4847,10608,10,반디앤루니스,반디앤루니스,37.625646,127.063946,도서 구매시 5% 할인,1500,2017-09-14,15:40:43
4848,14546,205,닭한마리,닭한마리,37.471029,127.171067,칼국수 사리 무료 리필,1900,2018-03-18,15:57:31
4849,10890,6,한신포차,한신포차,37.446338,126.853275,닭발 주문시 주먹밥 증정,1200,2016-04-04,16:37:02
4850,5660,88,이비인후과,이비인후과,37.679014,127.18909,코세척 서비스(무료),500,2016-07-20,20:28:41
4851,4532,264,닭한마리,닭한마리,37.672717,126.875177,칼국수 사리 무료 리필,1800,2017-10-28,13:02:46
4852,622,224,오쭈,오쭈,37.558946,127.01348,치즈 퐁듀 1회 제공,600,2017-06-04,12:14:31
4853,2108,191,약국,약국,37.674384,127.004632,황사 마스크 증정(1매),1900,2016-09-23,18:56:32
4854,6798,172,닭한마리,닭한마리,37.694899,127.112458,칼국수 사리 무료 리필,1100,2017-12-31,20:22:28
4855,1328,290,뚜레쥬르,뚜레쥬르,37.606007,126.8672,2000원 이상 5% 할인,200,2017-02-22,13:01:20
4856,2526,115,버거킹,버거킹,37.442687,127.154868,와퍼주문시 5% 할인,1000,2017-11-22,11:03:45
4857,6820,154,원할머니보쌈,원할머니보쌈,37.714814,127.036785,"족발 3,000 할인 쿠폰 제공",600,2017-12-14,20:37:37
4858,12156,291,아웃백,아웃백,37.690617,127.055451,스테이크 주문시 10% 할인,600,2016-04-19,20:58:17
4859,2873,87,반디앤루니스,반디앤루니스,37.604911,127.057518,도서 구매시 5% 할인,1100,2016-09-09,17:34:58
4860,7846,157,반디앤루니스,반디앤루니스,37.621129,127.044936,도서 구매시 5% 할인,300,2017-06-05,15:10:23
4861,5638,64,교보문고,교보문고,37.460353,127.084297,도서 구매시 10% 할인,1700,2017-04-06,22:21:46
4862,7272,30,오쭈,오쭈,37.556092,127.167439,치즈 퐁듀 1회 제공,200,2017-06-12,17:54:07
4863,5149,192,약국,약국,37.511834,126.954006,황사 마스크 증정(1매),900,2016-09-29,12:17:38
4864,13725,132,엔젤리너스,엔젤리너스,37.56895,126.850787,제조 음료 주문시 10% 할인,700,2017-10-25,20:32:20
4865,8556,100,뚜레쥬르,뚜레쥬르,37.505092,126.914193,2000원 이상 5% 할인,100,2018-03-15,18:46:07
4866,7353,282,버거킹,버거킹,37.519268,127.118993,와퍼주문시 5% 할인,700,2018-01-11,16:10:26
4867,11987,97,이비인후과,이비인후과,37.504747,127.169418,코세척 서비스(무료),600,2016-08-26,18:06:53
4868,3077,242,백다방,백다방,37.461161,126.926876,무료 토핑 추가,1100,2017-02-15,23:07:04
4869,12120,31,이디야커피,이디야커피,37.611201,126.884496,스마트 오더 사용시 10% 할인,1500,2016-04-11,12:42:56
4870,5658,284,구이가,구이가,37.623864,126.955845,한판 주문시 사이다 제공,1200,2016-06-23,13:32:36
4871,12615,296,정형외과,정형외과,37.515396,127.008914,정형외과의료지점,1600,2016-03-18,14:16:09
4872,14376,186,롯데리아,롯데리아,37.639284,126.89201,롯데리아 음료M 제공,800,2017-02-03,09:32:04
4873,13353,141,스시로로,스시로로,37.574555,126.943551,2pcs 무료 제공,900,2016-12-26,17:59:42
4874,13518,19,꾼,꾼,37.664097,127.1266,"소주 2,000 쿠폰",700,2017-12-29,22:19:26
4875,3731,300,한신포차,한신포차,37.59657,126.964639,닭발 주문시 주먹밥 증정,900,2016-05-13,18:55:04
4876,9711,110,스시진,스시진,37.641109,127.171178,2pcs 무료 제공,600,2016-10-29,10:58:31
4877,9590,137,쥬씨,쥬씨,37.690135,126.886168,무료 사이즈업,400,2016-10-28,14:43:41
4878,1730,242,백다방,백다방,37.625657,126.895962,무료 토핑 추가,1300,2016-09-04,23:25:39
4879,10246,202,정형외과,정형외과,37.502173,127.138342,정형외과의료지점,200,2016-03-03,11:42:46
4880,10272,159,아웃백,아웃백,37.698428,126.957525,스테이크 주문시 10% 할인,1100,2016-02-03,16:24:18
4881,2709,50,교보문고,교보문고,37.640398,126.953414,도서 구매시 10% 할인,1500,2017-04-23,10:06:46
4882,13057,96,스시진,스시진,37.600564,127.059294,2pcs 무료 제공,100,2017-08-01,13:38:44
4883,7902,229,멘동,멘동,37.467862,126.932412,규동 5% 할인,1800,2017-10-04,20:20:46
4884,13311,297,약국,약국,37.525585,126.939699,황사 마스크 증정(1매),2000,2017-09-18,16:07:07
4885,13961,235,닭한마리,닭한마리,37.663492,127.100702,칼국수 사리 무료 리필,900,2017-01-12,23:17:29
4886,11233,175,봄봄,봄봄,37.59789,126.961621,음료 주문시 쿠폰 도장 2개 추가,1500,2016-04-09,12:33:14
4887,5215,139,베스킨라빈스,베스킨라빈스,37.473183,126.97765,무료 사이즈업,100,2017-05-07,12:59:22
4888,2827,157,엔젤리너스,엔젤리너스,37.524117,126.904644,제조 음료 주문시 10% 할인,1900,2017-04-10,14:58:29
4889,8634,9,스시진,스시진,37.448018,126.948779,2pcs 무료 제공,2000,2017-02-04,16:15:33
4890,3234,215,스시로로,스시로로,37.598464,126.906828,2pcs 무료 제공,1100,2018-03-31,14:57:35
4891,6304,216,파리바게트,파리바게트,37.596687,127.191886,1000원 이상 10% 할인,100,2017-07-29,21:34:23
4892,12020,294,아웃닭,아웃닭,37.577029,127.176466,치즈스틱 2개 제공,400,2016-05-29,22:44:27
4893,8786,1,봄봄,봄봄,37.465396,126.85279,음료 주문시 쿠폰 도장 2개 추가,1200,2017-10-12,13:13:58
4894,10701,104,파리바게트,파리바게트,37.546201,127.163605,1000원 이상 10% 할인,600,2016-08-31,21:41:18
4895,12274,277,한신포차,한신포차,37.507408,127.088786,닭발 주문시 주먹밥 증정,700,2017-07-19,16:56:18
4896,609,68,멘동,멘동,37.571145,127.007601,규동 5% 할인,1600,2018-03-15,22:32:55
4897,11959,105,동경야네,동경야네,37.465027,127.13303,사케동 10% 할인,1600,2017-06-30,10:51:22
4898,8573,234,매드포갈릭,매드포갈릭,37.607947,126.926058,에이드 무료 제공,900,2016-12-08,21:13:41
4899,4540,173,정형외과,정형외과,37.693391,126.950355,정형외과의료지점,600,2016-10-17,18:02:17
4900,8946,246,봄봄,봄봄,37.586892,126.950649,음료 주문시 쿠폰 도장 2개 추가,400,2016-10-02,14:49:10
